my_id;Lon;Lat
35161;608000;375000
35160;608000;375000
35159;608000;375000
35158;608000;375000
35157;608000;375000
35156;608000;375000
35155;608000;375000
35154;608000;375000
35153;608000;375000
35152;608000;375000
35151;608000;375000
35150;608000;375000
35149;608000;375000
35148;608000;375000
35147;608000;375000
35146;608000;375000
35145;608000;375000
35144;608000;375000
35143;608000;375000
35142;608000;375000
35141;608000;375000
35140;608000;375000
35139;608000;375000
35138;608000;375000
35137;608000;375000
35136;608000;375000
35135;608000;375000
35134;608000;375000
35133;608000;375000
35132;608000;375000
35131;608000;375000
35130;608000;375000
35129;608000;375000
35128;608000;375000
35127;608000;375000
35126;608000;375000
35125;608000;375000
35124;608000;375000
35123;608000;375000
35122;608000;375000
35121;608000;375000
35120;608000;375000
35119;608000;375000
35118;608000;375000
35117;608000;375000
35116;608000;375000
35115;608000;375000
35114;608000;375000
35113;608000;375000
35112;608000;375000
35111;608000;375000
35110;608000;375000
35109;608000;375000
35108;608000;375000
35107;608000;375000
35106;608000;375000
35105;608000;375000
35104;608000;375000
35103;608000;375000
35102;608000;375000
35101;609000;375000
35100;609000;375000
35099;609000;375000
35098;609000;375000
35097;609000;375000
35096;609000;375000
35095;609000;375000
35094;609000;375000
35093;609000;375000
35092;609000;375000
35091;609000;375000
35090;609000;375000
35089;609000;375000
35088;609000;375000
35087;609000;375000
35086;609000;375000
35085;609000;375000
35084;609000;375000
35083;609000;375000
35082;609000;375000
35081;609000;375000
35080;609000;375000
35079;609000;375000
35078;609000;375000
35077;609000;375000
35076;609000;375000
35075;609000;375000
35074;609000;375000
35073;609000;375000
35072;609000;375000
35071;609000;375000
35070;609000;375000
35069;609000;375000
35068;609000;375000
35067;609000;375000
35066;609000;375000
35065;609000;375000
35064;609000;375000
35063;609000;375000
35062;609000;375000
35061;609000;376000
35060;609000;376000
35059;609000;376000
35058;609000;376000
35057;609000;376000
35056;610000;376000
35055;610000;376000
35054;610000;376000
35053;610000;376000
35052;610000;376000
35051;610000;376000
35050;610000;376000
35049;610000;376000
35048;610000;376000
35047;610000;376000
35046;610000;376000
35045;610000;376000
35044;610000;376000
35043;610000;376000
35042;610000;376000
35041;610000;376000
35040;610000;376000
35039;610000;376000
35038;610000;376000
35037;610000;376000
35036;610000;376000
35035;610000;376000
35034;610000;376000
35033;610000;376000
35032;610000;376000
35031;610000;376000
35030;610000;376000
35029;610000;376000
35028;610000;376000
35027;610000;376000
35026;610000;376000
35025;610000;376000
35024;610000;376000
35023;610000;376000
35022;610000;376000
35021;610000;376000
35020;610000;376000
35019;610000;376000
35018;610000;376000
35017;610000;376000
35016;610000;376000
35015;610000;376000
35014;610000;376000
35013;610000;376000
35012;610000;376000
35011;610000;376000
35010;610000;376000
35009;610000;376000
35008;610000;376000
35007;610000;376000
35006;610000;376000
35005;610000;376000
35004;610000;376000
35003;610000;376000
35002;610000;376000
35001;610000;376000
35000;610000;377000
34999;610000;377000
34998;610000;377000
34997;610000;377000
34996;610000;377000
34995;611000;377000
34994;611000;377000
34993;611000;377000
34992;611000;377000
34991;611000;377000
34990;611000;377000
34989;611000;377000
34988;611000;377000
34987;612000;377000
34986;612000;377000
34985;612000;377000
34984;612000;377000
34983;612000;377000
34982;612000;377000
34981;612000;377000
34980;612000;377000
34979;612000;377000
34978;612000;377000
34977;612000;377000
34976;612000;377000
34975;612000;377000
34974;612000;377000
34973;612000;377000
34972;612000;377000
34971;612000;377000
34970;612000;377000
34969;612000;377000
34968;612000;377000
34967;612000;377000
34966;612000;377000
34965;612000;377000
34964;612000;377000
34963;612000;377000
34962;612000;377000
34961;612000;377000
34960;612000;377000
34959;612000;377000
34958;612000;377000
34957;612000;377000
34956;612000;377000
34955;612000;377000
34954;612000;377000
34953;612000;377000
34952;612000;377000
34951;612000;377000
34950;612000;377000
34949;612000;377000
34948;612000;377000
34947;612000;377000
34946;612000;377000
34945;612000;377000
34944;612000;377000
34943;612000;377000
34942;612000;377000
34941;612000;377000
34940;612000;377000
34939;612000;377000
34938;612000;377000
34937;612000;377000
34936;612000;377000
34935;612000;377000
34934;612000;377000
34933;612000;377000
34932;612000;377000
34931;612000;377000
34930;612000;377000
34929;612000;377000
34928;612000;377000
34927;612000;377000
34926;612000;377000
34925;612000;377000
34924;612000;377000
34923;612000;377000
34922;612000;377000
34921;612000;377000
34920;612000;377000
34919;612000;377000
34918;612000;377000
34917;612000;377000
34916;612000;377000
34915;612000;377000
34914;612000;377000
34913;612000;377000
34912;612000;377000
34911;612000;377000
34910;612000;377000
34909;612000;377000
34908;612000;377000
34907;612000;377000
34906;612000;377000
34905;612000;377000
34904;612000;377000
34903;612000;377000
34902;612000;377000
34901;612000;377000
34900;612000;377000
34899;612000;377000
34898;612000;377000
34897;612000;377000
34896;612000;377000
34895;612000;377000
34894;612000;377000
34893;612000;377000
34892;612000;377000
34891;612000;377000
34890;612000;377000
34889;612000;377000
34888;612000;377000
34887;612000;377000
34886;612000;377000
34885;612000;377000
34884;612000;377000
34883;612000;377000
34882;612000;377000
34881;612000;377000
34880;612000;377000
34879;612000;377000
34878;612000;377000
34877;612000;377000
34876;612000;377000
34875;612000;377000
34874;612000;377000
34873;612000;377000
34872;612000;377000
34871;612000;377000
34870;612000;377000
34869;612000;377000
34868;612000;377000
34867;612000;377000
34866;612000;377000
34865;612000;377000
34864;612000;377000
34863;612000;377000
34862;612000;377000
34861;612000;376000
34860;612000;376000
34859;612000;376000
34858;612000;376000
34857;612000;376000
34856;612000;376000
34855;612000;376000
34854;612000;376000
34853;612000;376000
34852;612000;376000
34851;612000;376000
34850;612000;376000
34849;612000;376000
34848;612000;376000
34847;612000;376000
34846;612000;376000
34845;612000;376000
34844;612000;376000
34843;612000;376000
34842;612000;376000
34841;612000;376000
34840;612000;376000
34839;612000;376000
34838;612000;376000
34837;612000;376000
34836;612000;376000
34835;612000;376000
34834;612000;376000
34833;612000;376000
34832;612000;376000
34831;612000;376000
34830;612000;376000
34829;612000;376000
34828;612000;376000
34827;612000;376000
34826;612000;376000
34825;612000;376000
34824;612000;376000
34823;612000;376000
34822;612000;376000
34821;612000;376000
34820;612000;376000
34819;613000;376000
34818;613000;376000
34817;613000;376000
34816;613000;376000
34815;613000;376000
34814;613000;376000
34813;613000;376000
34812;613000;376000
34811;613000;376000
34810;613000;376000
34809;613000;376000
34808;613000;376000
34807;613000;376000
34806;613000;376000
34805;613000;376000
34804;613000;376000
34803;613000;376000
34802;613000;376000
34801;613000;376000
34800;613000;375000
34799;613000;375000
34798;613000;375000
34797;613000;375000
34796;613000;375000
34795;613000;375000
34794;613000;375000
34793;613000;375000
34792;613000;375000
34791;613000;375000
34790;613000;375000
34789;613000;375000
34788;613000;375000
34787;613000;375000
34786;613000;375000
34785;613000;375000
34784;613000;375000
34783;613000;375000
34782;613000;375000
34781;613000;375000
34780;613000;375000
34779;613000;375000
34778;613000;375000
34777;613000;375000
34776;613000;375000
34775;613000;375000
34774;613000;375000
34773;613000;375000
34772;613000;375000
34771;613000;375000
34770;613000;375000
34769;613000;375000
34768;613000;375000
34767;613000;375000
34766;613000;375000
34765;613000;375000
34764;613000;375000
34763;613000;375000
34762;613000;375000
34761;613000;375000
34760;613000;375000
34759;613000;375000
34758;614000;375000
34757;614000;375000
34756;614000;375000
34755;614000;375000
34754;614000;375000
34753;614000;375000
34752;614000;375000
34751;614000;375000
34750;614000;375000
34749;614000;375000
34748;614000;375000
34747;614000;375000
34746;614000;374000
34745;614000;374000
34744;614000;374000
34743;614000;374000
34742;614000;374000
34741;614000;374000
34740;614000;374000
34739;614000;374000
34738;614000;374000
34737;614000;374000
34736;614000;374000
34735;615000;374000
34734;615000;374000
34733;615000;374000
34732;615000;374000
34731;615000;374000
34730;615000;374000
34729;615000;374000
34728;615000;374000
34727;615000;374000
34726;615000;374000
34725;615000;374000
34724;615000;374000
34723;615000;374000
34722;615000;374000
34721;615000;374000
34720;615000;374000
34719;616000;374000
34718;616000;374000
34717;616000;373000
34716;616000;373000
34715;616000;373000
34714;616000;373000
34713;616000;373000
34712;616000;373000
34711;616000;373000
34710;616000;373000
34709;616000;373000
34708;617000;373000
34707;617000;373000
34706;617000;373000
34705;617000;373000
34704;617000;373000
34703;617000;373000
34702;617000;373000
34701;617000;373000
34700;617000;373000
34699;617000;373000
34698;617000;373000
34697;617000;373000
34696;617000;373000
34695;617000;373000
34694;617000;373000
34693;617000;373000
34692;617000;373000
34691;617000;372000
34690;617000;372000
34689;617000;372000
34688;617000;372000
34687;617000;372000
34686;617000;372000
34685;617000;372000
34684;617000;372000
34683;617000;372000
34682;617000;372000
34681;617000;372000
34680;617000;372000
34679;617000;372000
34678;617000;372000
34677;617000;372000
34676;618000;372000
34675;618000;372000
34674;618000;372000
34673;618000;372000
34672;618000;372000
34671;618000;372000
34670;618000;372000
34669;618000;372000
34668;618000;372000
34667;618000;372000
34666;618000;372000
34665;618000;372000
34664;618000;372000
34663;618000;372000
34662;618000;372000
34661;618000;372000
34660;618000;372000
34659;618000;372000
34658;618000;372000
34657;618000;372000
34656;618000;372000
34655;618000;372000
34654;618000;372000
34653;618000;372000
34652;618000;372000
34651;618000;372000
34650;618000;372000
34649;618000;372000
34648;618000;372000
34647;618000;372000
34646;618000;372000
34645;618000;372000
34644;618000;372000
34643;618000;372000
34642;618000;372000
34641;618000;372000
34640;618000;372000
34639;618000;372000
34638;618000;372000
34637;618000;372000
34636;618000;372000
34635;618000;372000
34634;618000;372000
34633;618000;372000
34632;618000;372000
34631;618000;372000
34630;618000;372000
34629;618000;372000
34628;618000;372000
34627;618000;372000
34626;618000;372000
34625;618000;372000
34624;618000;372000
34623;618000;372000
34622;618000;372000
34621;618000;372000
34620;618000;372000
34619;618000;372000
34618;618000;372000
34617;618000;372000
34616;618000;372000
34615;618000;372000
34614;618000;372000
34613;618000;372000
34612;618000;372000
34611;618000;372000
34610;618000;372000
34609;618000;372000
34608;618000;372000
34607;618000;372000
34606;618000;372000
34605;618000;372000
34604;618000;371000
34603;618000;371000
34602;618000;371000
34601;618000;371000
34600;618000;371000
34599;618000;371000
34598;618000;371000
34597;618000;371000
34596;618000;371000
34595;618000;371000
34594;618000;371000
34593;618000;371000
34592;618000;371000
34591;619000;371000
34590;619000;371000
34589;619000;371000
34588;619000;371000
34587;619000;371000
34586;619000;371000
34585;619000;371000
34584;619000;371000
34583;619000;371000
34582;619000;371000
34581;619000;371000
34580;619000;370000
34579;619000;370000
34578;619000;370000
34577;619000;370000
34576;619000;370000
34575;619000;370000
34574;619000;370000
34573;619000;370000
34572;619000;370000
34571;619000;370000
34570;619000;370000
34569;619000;370000
34568;619000;370000
34567;619000;370000
34566;619000;370000
34565;619000;369000
34564;619000;369000
34563;619000;369000
34562;619000;369000
34561;619000;369000
34560;619000;369000
34559;619000;369000
34558;619000;369000
34557;619000;369000
34556;618000;369000
34555;618000;369000
34554;618000;369000
34553;618000;369000
34552;618000;369000
34551;618000;369000
34550;618000;369000
34549;618000;369000
34548;618000;369000
34547;618000;369000
34546;618000;369000
34545;618000;369000
34544;618000;369000
34543;618000;369000
34542;618000;369000
34541;618000;369000
34540;618000;369000
34539;618000;369000
34538;618000;369000
34537;618000;369000
34536;618000;369000
34535;618000;369000
34534;618000;368000
34533;618000;368000
34532;618000;368000
34531;618000;368000
34530;618000;368000
34529;618000;368000
34528;618000;368000
34527;618000;368000
34526;618000;368000
34525;618000;368000
34524;618000;368000
34523;618000;368000
34522;618000;368000
34521;618000;368000
34520;618000;368000
34519;618000;368000
34518;618000;368000
34517;618000;368000
34516;618000;368000
34515;618000;368000
34514;618000;368000
34513;618000;368000
34512;618000;368000
34511;618000;368000
34510;618000;367000
34509;618000;367000
34508;618000;367000
34507;618000;367000
34506;618000;367000
34505;618000;367000
34504;618000;367000
34503;618000;367000
34502;618000;367000
34501;618000;367000
34500;618000;367000
34499;618000;367000
34498;618000;367000
34497;618000;367000
34496;618000;367000
34495;618000;367000
34494;618000;367000
34493;618000;367000
34492;618000;366000
34491;618000;366000
34490;618000;366000
34489;618000;366000
34488;618000;366000
34487;618000;366000
34486;618000;366000
34485;618000;366000
34484;618000;366000
34483;618000;366000
34482;618000;366000
34481;618000;366000
34480;619000;366000
34479;619000;366000
34478;618000;366000
34477;618000;366000
34476;618000;366000
34475;618000;366000
34474;618000;366000
34473;618000;366000
34472;618000;366000
34471;618000;366000
34470;618000;366000
34469;618000;366000
34468;618000;366000
34467;618000;366000
34466;618000;366000
34465;618000;366000
34464;619000;366000
34463;619000;366000
34462;619000;366000
34461;619000;366000
34460;619000;366000
34459;619000;366000
34458;619000;366000
34457;619000;366000
34456;619000;366000
34455;619000;366000
34454;619000;366000
34453;619000;366000
34452;619000;366000
34451;619000;366000
34450;619000;366000
34449;619000;367000
34448;619000;367000
34447;619000;367000
34446;619000;367000
34445;619000;367000
34444;619000;367000
34443;619000;367000
34442;619000;368000
34441;619000;368000
34440;619000;368000
34439;619000;368000
34438;619000;368000
34437;620000;368000
34436;620000;368000
34435;620000;368000
34434;620000;368000
34433;620000;368000
34432;620000;368000
34431;620000;368000
34430;620000;368000
34429;620000;368000
34428;620000;368000
34427;620000;368000
34426;620000;368000
34425;620000;368000
34424;620000;368000
34423;620000;368000
34422;620000;368000
34421;620000;368000
34420;620000;368000
34419;620000;368000
34418;620000;368000
34417;620000;368000
34416;620000;368000
34415;620000;368000
34414;620000;368000
34413;620000;368000
34412;620000;368000
34411;620000;368000
34410;620000;368000
34409;620000;368000
34408;620000;368000
34407;620000;368000
34406;620000;368000
34405;620000;368000
34404;620000;368000
34403;620000;368000
34402;620000;368000
34401;620000;368000
34400;620000;368000
34399;620000;368000
34398;620000;368000
34397;620000;368000
34396;620000;368000
34395;620000;368000
34394;620000;368000
34393;620000;368000
34392;620000;368000
34391;620000;369000
34390;620000;369000
34389;620000;369000
34388;620000;369000
34387;620000;369000
34386;620000;369000
34385;620000;369000
34384;620000;369000
34383;620000;369000
34382;620000;369000
34381;620000;369000
34380;620000;369000
34379;620000;369000
34378;620000;369000
34377;620000;369000
34376;620000;369000
34375;620000;369000
34374;620000;369000
34373;620000;369000
34372;621000;368000
34371;621000;368000
34370;621000;368000
34369;621000;368000
34368;621000;368000
34367;621000;368000
34366;621000;368000
34365;622000;368000
34364;622000;368000
34363;622000;368000
34362;622000;368000
34361;622000;368000
34360;622000;368000
34359;623000;368000
34358;623000;368000
34357;623000;367000
34356;623000;367000
34355;623000;367000
34354;623000;367000
34353;623000;367000
34352;623000;367000
34351;623000;367000
34350;623000;367000
34349;624000;367000
34348;624000;367000
34347;624000;367000
34346;624000;367000
34345;624000;367000
34344;624000;367000
34343;624000;367000
34342;624000;367000
34341;624000;367000
34340;624000;367000
34339;624000;367000
34338;624000;367000
34337;624000;367000
34336;624000;367000
34335;624000;367000
34334;624000;367000
34333;624000;367000
34332;624000;367000
34331;624000;367000
34330;624000;367000
34329;624000;367000
34328;624000;367000
34327;624000;367000
34326;624000;367000
34325;624000;367000
34324;624000;367000
34323;624000;367000
34322;624000;367000
34321;624000;367000
34320;624000;367000
34319;624000;367000
34318;624000;367000
34317;624000;367000
34316;624000;367000
34315;624000;367000
34314;624000;367000
34313;624000;367000
34312;624000;367000
34311;624000;367000
34310;624000;367000
34309;624000;367000
34308;624000;367000
34307;624000;367000
34306;624000;367000
34305;624000;367000
34304;624000;367000
34303;624000;367000
34302;624000;367000
34301;624000;367000
34300;624000;367000
34299;624000;367000
34298;624000;367000
34297;624000;367000
34296;624000;367000
34295;624000;367000
34294;624000;367000
34293;624000;367000
34292;624000;367000
34291;624000;367000
34290;624000;367000
34289;624000;367000
34288;624000;367000
34287;624000;367000
34286;624000;367000
34285;624000;367000
34284;624000;367000
34283;624000;367000
34282;624000;367000
34281;624000;367000
34280;624000;367000
34279;624000;367000
34278;624000;367000
34277;624000;367000
34276;624000;367000
34275;624000;367000
34274;624000;367000
34273;624000;367000
34272;624000;367000
34271;624000;367000
34270;624000;367000
34269;624000;367000
34268;624000;367000
34267;624000;367000
34266;624000;367000
34265;624000;367000
34264;624000;367000
34263;624000;367000
34262;624000;367000
34261;624000;367000
34260;624000;367000
34259;624000;367000
34258;624000;367000
34257;624000;367000
34256;624000;367000
34255;624000;367000
34254;624000;367000
34253;624000;367000
34252;624000;367000
34251;624000;367000
34250;624000;367000
34249;624000;367000
34248;624000;367000
34247;624000;367000
34246;624000;367000
34245;624000;367000
34244;624000;367000
34243;624000;367000
34242;624000;367000
34241;624000;367000
34240;624000;367000
34239;624000;367000
34238;624000;367000
34237;624000;367000
34236;624000;367000
34235;624000;367000
34234;624000;367000
34233;624000;367000
34232;624000;367000
34231;624000;367000
34230;624000;367000
34229;624000;367000
34228;624000;367000
34227;624000;367000
34226;624000;367000
34225;624000;367000
34224;624000;367000
34223;624000;367000
34222;624000;367000
34221;624000;367000
34220;624000;367000
34219;624000;367000
34218;624000;367000
34217;624000;367000
34216;624000;367000
34215;624000;367000
34214;624000;367000
34213;624000;367000
34212;624000;367000
34211;624000;367000
34210;624000;367000
34209;624000;367000
34208;624000;366000
34207;624000;366000
34206;624000;366000
34205;624000;366000
34204;624000;366000
34203;624000;366000
34202;624000;366000
34201;624000;366000
34200;624000;366000
34199;624000;366000
34198;624000;366000
34197;624000;366000
34196;624000;366000
34195;624000;366000
34194;624000;366000
34193;624000;366000
34192;624000;366000
34191;624000;366000
34190;624000;366000
34189;624000;366000
34188;624000;366000
34187;624000;366000
34186;624000;366000
34185;624000;366000
34184;624000;366000
34183;624000;366000
34182;624000;366000
34181;624000;366000
34180;624000;366000
34179;624000;366000
34178;624000;366000
34177;624000;366000
34176;624000;366000
34175;624000;366000
34174;624000;366000
34173;624000;366000
34172;624000;366000
34171;624000;366000
34170;624000;366000
34169;624000;366000
34168;624000;366000
34167;624000;366000
34166;624000;366000
34165;624000;366000
34164;624000;366000
34163;624000;366000
34162;624000;366000
34161;624000;366000
34160;624000;366000
34159;623000;366000
34158;623000;366000
34157;623000;366000
34156;623000;366000
34155;623000;366000
34154;623000;366000
34153;623000;366000
34152;623000;366000
34151;623000;366000
34150;623000;366000
34149;623000;366000
34148;623000;366000
34147;623000;366000
34146;623000;366000
34145;623000;366000
34144;623000;366000
34143;623000;366000
34142;624000;366000
34141;624000;366000
34140;624000;366000
34139;624000;366000
34138;624000;366000
34137;624000;366000
34136;624000;366000
34135;624000;366000
34134;624000;366000
34133;624000;366000
34132;625000;366000
34131;625000;366000
34130;625000;366000
34129;625000;366000
34128;625000;366000
34127;625000;366000
34126;625000;366000
34125;625000;366000
34124;625000;366000
34123;625000;366000
34122;625000;366000
34121;625000;366000
34120;625000;366000
34119;625000;366000
34118;625000;366000
34117;625000;366000
34116;625000;366000
34115;625000;366000
34114;625000;366000
34113;625000;366000
34112;625000;366000
34111;625000;366000
34110;625000;366000
34109;625000;366000
34108;625000;366000
34107;625000;366000
34106;625000;366000
34105;625000;366000
34104;625000;366000
34103;625000;366000
34102;625000;366000
34101;625000;366000
34100;625000;366000
34099;625000;366000
34098;625000;366000
34097;625000;366000
34096;625000;366000
34095;625000;366000
34094;625000;366000
34093;625000;366000
34092;625000;366000
34091;625000;366000
34090;625000;366000
34089;625000;366000
34088;625000;366000
34087;625000;366000
34086;625000;366000
34085;625000;366000
34084;625000;366000
34083;625000;366000
34082;625000;366000
34081;625000;366000
34080;625000;366000
34079;625000;366000
34078;625000;366000
34077;625000;366000
34076;625000;366000
34075;625000;366000
34074;625000;366000
34073;625000;366000
34072;625000;366000
34071;625000;366000
34070;625000;366000
34069;625000;366000
34068;625000;366000
34067;625000;366000
34066;625000;366000
34065;625000;366000
34064;625000;366000
34063;625000;366000
34062;625000;366000
34061;625000;366000
34060;625000;366000
34059;625000;366000
34058;625000;366000
34057;625000;366000
34056;625000;366000
34055;625000;366000
34054;625000;366000
34053;625000;366000
34052;625000;366000
34051;625000;366000
34050;625000;366000
34049;625000;366000
34048;625000;366000
34047;625000;366000
34046;625000;366000
34045;625000;366000
34044;625000;366000
34043;625000;366000
34042;625000;366000
34041;625000;366000
34040;625000;366000
34039;625000;366000
34038;625000;366000
34037;625000;366000
34036;625000;366000
34035;625000;366000
34034;625000;366000
34033;625000;366000
34032;625000;366000
34031;625000;366000
34030;625000;366000
34029;625000;366000
34028;625000;366000
34027;625000;366000
34026;625000;366000
34025;625000;366000
34024;625000;366000
34023;625000;366000
34022;625000;366000
34021;625000;366000
34020;625000;366000
34019;625000;366000
34018;625000;366000
34017;625000;366000
34016;625000;366000
34015;625000;366000
34014;625000;366000
34013;625000;366000
34012;625000;366000
34011;625000;366000
34010;625000;366000
34009;625000;366000
34008;625000;366000
34007;625000;366000
34006;625000;366000
34005;625000;366000
34004;625000;366000
34003;625000;366000
34002;625000;366000
34001;625000;366000
34000;625000;366000
33999;625000;366000
33998;625000;366000
33997;625000;366000
33996;625000;366000
33995;625000;366000
33994;625000;366000
33993;625000;366000
33992;625000;366000
33991;625000;366000
33990;625000;366000
33989;625000;366000
33988;625000;366000
33987;625000;366000
33986;625000;366000
33985;625000;366000
33984;625000;366000
33983;625000;366000
33982;625000;366000
33981;625000;366000
33980;625000;366000
33979;625000;366000
33978;625000;366000
33977;625000;366000
33976;625000;366000
33975;625000;366000
33974;625000;366000
33973;625000;366000
33972;625000;366000
33971;625000;366000
33970;625000;366000
33969;625000;366000
33968;625000;366000
33967;625000;366000
33966;625000;366000
33965;625000;366000
33964;625000;366000
33963;625000;366000
33962;625000;366000
33961;625000;366000
33960;625000;366000
33959;625000;366000
33958;625000;366000
33957;625000;366000
33956;625000;366000
33955;625000;366000
33954;625000;366000
33953;625000;366000
33952;625000;366000
33951;625000;366000
33950;625000;366000
33949;625000;366000
33948;625000;367000
33947;625000;367000
33946;625000;367000
33945;625000;367000
33944;625000;367000
33943;625000;367000
33942;625000;367000
33941;625000;367000
33940;625000;367000
33939;625000;367000
33938;625000;367000
33937;625000;367000
33936;625000;367000
33935;625000;367000
33934;625000;367000
33933;625000;367000
33932;625000;367000
33931;625000;367000
33930;625000;367000
33929;625000;367000
33928;625000;367000
33927;625000;367000
33926;625000;367000
33925;625000;367000
33924;625000;367000
33923;625000;367000
33922;625000;367000
33921;625000;367000
33920;625000;367000
33919;625000;367000
33918;625000;367000
33917;625000;367000
33916;625000;367000
33915;625000;367000
33914;625000;366000
33913;625000;366000
33912;626000;366000
33911;626000;366000
33910;626000;366000
33909;626000;366000
33908;626000;366000
33907;626000;366000
33906;626000;366000
33905;627000;366000
33904;627000;366000
33903;627000;366000
33902;627000;366000
33901;627000;367000
33900;627000;367000
33899;627000;367000
33898;627000;367000
33897;627000;367000
33896;627000;367000
33895;627000;367000
33894;627000;368000
33893;626000;368000
33892;627000;368000
33891;627000;368000
33890;627000;368000
33889;627000;368000
33888;627000;368000
33887;627000;369000
33886;627000;369000
33885;627000;369000
33884;627000;370000
33883;627000;370000
33882;628000;369000
33881;628000;369000
33880;628000;369000
33879;628000;369000
33878;629000;369000
33877;629000;369000
33876;629000;369000
33875;629000;369000
33874;629000;369000
33873;629000;369000
33872;629000;369000
33871;629000;369000
33870;629000;369000
33869;629000;369000
33868;629000;369000
33867;629000;369000
33866;630000;369000
33865;630000;369000
33864;630000;369000
33863;630000;369000
33862;630000;369000
33861;630000;369000
33860;630000;369000
33859;630000;369000
33858;630000;369000
33857;630000;369000
33856;630000;369000
33855;630000;368000
33854;630000;368000
33853;630000;368000
33852;630000;368000
33851;630000;368000
33850;630000;368000
33849;630000;368000
33848;630000;368000
33847;630000;368000
33846;630000;368000
33845;630000;368000
33844;630000;368000
33843;630000;368000
33842;630000;368000
33841;630000;368000
33840;630000;368000
33839;630000;368000
33838;630000;368000
33837;630000;368000
33836;630000;368000
33835;630000;368000
33834;630000;368000
33833;630000;368000
33832;630000;368000
33831;630000;368000
33830;631000;368000
33829;631000;368000
33828;631000;368000
33827;631000;367000
33826;631000;367000
33825;631000;367000
33824;631000;367000
33823;631000;367000
33822;631000;367000
33821;631000;367000
33820;631000;367000
33819;631000;367000
33818;631000;367000
33817;631000;367000
33816;631000;367000
33815;631000;367000
33814;631000;367000
33813;631000;367000
33812;631000;367000
33811;631000;367000
33810;631000;367000
33809;631000;367000
33808;631000;367000
33807;631000;367000
33806;631000;367000
33805;631000;367000
33804;631000;367000
33803;631000;367000
33802;631000;367000
33801;631000;367000
33800;631000;367000
33799;631000;367000
33798;631000;367000
33797;631000;367000
33796;631000;367000
33795;631000;367000
33794;631000;367000
33793;631000;367000
33792;631000;367000
33791;631000;367000
33790;632000;367000
33789;632000;367000
33788;632000;367000
33787;632000;367000
33786;632000;367000
33785;632000;367000
33784;632000;367000
33783;632000;367000
33782;632000;367000
33781;632000;367000
33780;632000;367000
33779;632000;367000
33778;632000;367000
33777;632000;367000
33776;632000;367000
33775;632000;367000
33774;632000;367000
33773;632000;367000
33772;632000;367000
33771;632000;367000
33770;632000;367000
33769;632000;367000
33768;632000;367000
33767;632000;367000
33766;632000;367000
33765;632000;367000
33764;632000;367000
33763;632000;367000
33762;632000;367000
33761;632000;367000
33760;632000;367000
33759;632000;367000
33758;632000;367000
33757;632000;367000
33756;632000;367000
33755;632000;367000
33754;632000;367000
33753;632000;367000
33752;632000;367000
33751;632000;367000
33750;632000;367000
33749;632000;367000
33748;632000;367000
33747;632000;367000
33746;632000;367000
33745;632000;367000
33744;632000;367000
33743;632000;367000
33742;632000;367000
33741;632000;367000
33740;632000;367000
33739;632000;367000
33738;632000;367000
33737;632000;367000
33736;632000;367000
33735;632000;367000
33734;632000;367000
33733;632000;367000
33732;632000;367000
33731;632000;367000
33730;632000;367000
33729;632000;367000
33728;632000;367000
33727;632000;367000
33726;632000;367000
33725;632000;367000
33724;632000;367000
33723;632000;367000
33722;632000;367000
33721;632000;367000
33720;632000;367000
33719;632000;367000
33718;632000;367000
33717;632000;367000
33716;632000;367000
33715;632000;368000
33714;632000;368000
33713;632000;368000
33712;632000;368000
33711;632000;368000
33710;632000;368000
33709;632000;368000
33708;632000;368000
33707;632000;368000
33706;632000;368000
33705;632000;368000
33704;632000;368000
33703;632000;368000
33702;632000;368000
33701;632000;368000
33700;632000;368000
33699;632000;368000
33698;632000;368000
33697;632000;368000
33696;632000;368000
33695;632000;368000
33694;632000;368000
33693;632000;368000
33692;632000;368000
33691;632000;368000
33690;632000;368000
33689;632000;368000
33688;632000;368000
33687;632000;368000
33686;632000;368000
33685;632000;368000
33684;632000;368000
33683;632000;368000
33682;632000;368000
33681;632000;368000
33680;632000;368000
33679;632000;368000
33678;632000;368000
33677;632000;368000
33676;632000;368000
33675;632000;368000
33674;632000;368000
33673;632000;368000
33672;632000;368000
33671;632000;368000
33670;632000;368000
33669;632000;368000
33668;632000;368000
33667;632000;368000
33666;632000;368000
33665;632000;368000
33664;632000;368000
33663;632000;368000
33662;632000;368000
33661;632000;368000
33660;632000;368000
33659;632000;368000
33658;632000;368000
33657;632000;368000
33656;632000;368000
33655;632000;368000
33654;632000;368000
33653;632000;368000
33652;632000;368000
33651;632000;368000
33650;632000;368000
33649;632000;368000
33648;632000;368000
33647;632000;368000
33646;632000;368000
33645;632000;368000
33644;632000;368000
33643;632000;368000
33642;632000;368000
33641;632000;368000
33640;632000;368000
33639;632000;368000
33638;632000;368000
33637;632000;368000
33636;632000;368000
33635;632000;368000
33634;632000;368000
33633;632000;368000
33632;632000;368000
33631;632000;368000
33630;632000;368000
33629;632000;368000
33628;632000;368000
33627;632000;368000
33626;632000;368000
33625;632000;368000
33624;632000;368000
33623;632000;368000
33622;632000;368000
33621;632000;368000
33620;632000;368000
33619;632000;368000
33618;632000;368000
33617;632000;368000
33616;632000;368000
33615;632000;368000
33614;632000;368000
33613;632000;368000
33612;632000;368000
33611;632000;368000
33610;632000;368000
33609;632000;368000
33608;632000;368000
